1.0 qid:10 1:0.0 2:0.497291555378 3:0.28437832985 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.211774558263 11:0.397096642616 12:0.0 13:0.335005197461 14:0.0 15:0.0 16:0.0 17:0.279053068852 18:0.0 19:0.0 20:0.245647725766 21:0.284920818874 22:0.0 23:0.0 24:0.162651247717 25:0.0 26:0.0 27:0.0 28:0.33349462246 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0623782861552 64:0.998052578483 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.704400045684 70:0.709803195005 71:1.0
3.0 qid:10 1:0.0 2:0.588802148408 3:0.336709058832 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.250744887049 11:0.470169569078 12:0.0 13:0.198326090459 14:0.0 15:0.0 16:0.0 17:0.0 18:0.308206192523 19:0.0 20:0.290851326789 21:0.0 22:0.0 23:0.0 24:0.192582003578 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0712470499879 64:0.997458699831 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.601901301767 70:0.79857048714 71:1.0
1.0 qid:10 1:0.0 2:0.582843533746 3:0.333301599229 4:0.126958809468 5:0.0 6:0.202624894156 7:0.142719051579 8:0.230788403666 9:0.0 10:0.124103687827 11:0.232705751704 12:0.0 13:0.490797629177 14:0.162918335273 15:0.0 16:0.0 17:0.163530101199 18:0.0 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.0953165471665 25:0.0 26:0.0 27:0.0 28:0.0 29:0.213518921864 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0238027779463 64:0.999716673744 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.673477467135 70:0.739207752436 71:1.0
1.0 qid:10 1:0.0 2:0.475352430707 3:0.36244312851 4:0.276118375681 5:0.0 6:0.220340978627 7:0.310394787616 8:0.250966905776 9:0.0 10:0.134954434602 11:0.253051893136 12:0.0 13:0.320225696959 14:0.177162759688 15:0.294051837359 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.103650350415 25:0.0 26:0.0 27:0.0 28:0.212521176226 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0256326007926 64:0.999671430909 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.707659925717 70:0.706553203612 71:1.0
4.0 qid:10 1:0.0 2:0.531468462966 3:0.303922542483 4:0.231535907739 5:0.362844871236 6:0.0 7:0.0 8:0.0 9:0.0 10:0.226328997061 11:0.424387544927 12:0.0 13:0.17901439855 14:0.0 15:0.0 16:0.0 17:0.0 18:0.278195098064 19:0.0 20:0.262530135154 21:0.0 22:0.0 23:0.0 24:0.173829633117 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0416305447122 64:0.999133073092 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.694714046211 70:0.719286030725 71:1.0
3.5 qid:10 1:0.0 2:0.576731646147 3:0.329806489833 4:0.251254955877 5:0.0 6:0.401000206714 7:0.282444906011 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.38852077199 14:0.322419840829 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0712470499879 64:0.997458699831 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.708356995089 70:0.705854352901 71:1.0
2.5 qid:10 1:0.0 2:0.264651968275 3:0.302684748677 4:0.230592924997 5:0.0 6:0.368023827701 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.356570643244 14:0.295905543095 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.261460921358 21:0.3032621596 22:0.0 23:0.0 24:0.173121672327 25:0.494694921605 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0712470499879 64:0.997458699831 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.708831046746 70:0.70537830075 71:1.0
3.0 qid:10 1:0.0 2:0.372739963306 3:0.426305924913 4:0.324770675096 5:0.0 6:0.259165251873 7:0.182543310404 8:0.0 9:0.0 10:0.158733524072 11:0.297639858142 12:0.0 13:0.37664974498 14:0.208378992974 15:0.0 16:0.0 17:0.0 18:0.195109282808 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.121913632858 25:0.348368024861 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0220433357089 64:0.96990677119 65:0.0 66:0.242476692798 67:0.999512076087 68:0.0312347523777 69:0.676618316877 70:0.736333927825 71:1.0
3.5 qid:10 1:0.725618387066 2:0.33825436625 3:0.257909632551 4:0.0 5:0.0 6:0.0 7:0.11043636825 8:0.0 9:0.0 10:0.192063504045 11:0.360136615327 12:0.0 13:0.303824371658 14:0.0 15:0.0 16:0.0 17:0.126540011835 18:0.0 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.0737561887271 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0222167372851 64:0.999753177832 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.668533449988 70:0.743682073367 71:1.0
1.0 qid:10 1:0.0 2:0.543250272335 3:0.310660021202 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.231346350458 11:0.433795540889 12:0.0 13:0.182982862655 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.268350010126 21:0.311252646004 22:0.0 23:0.0 24:0.17768315923 25:0.0 26:0.0 27:0.0 28:0.364315545909 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0475651494154 64:0.998868137724 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.5145173347 70:0.85747997778 71:1.0
4.0 qid:10 1:0.0 2:0.610899858516 3:0.349345730068 4:0.133070222539 5:0.0 6:0.212378643675 7:0.299178230071 8:0.0 9:0.0 10:0.130077663979 11:0.243907502719 12:0.0 13:0.411538514012 14:0.170760731149 15:0.0 16:0.0 17:0.0 18:0.159886576429 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0 24:0.0999047974403 25:0.0 26:0.0 27:0.0 28:0.204841420966 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0225819376089 64:0.948441379572 65:0.0 66:0.316147126524 67:0.999512076087 68:0.0312347523777 69:0.698753109395 70:0.715362909376 71:1.0
1.0 qid:10 1:0.0 2:0.189640272242 3:0.216893222132 4:0.330469524625 5:0.258942928726 6:0.263712903144 7:0.185746453232 8:0.0 9:0.0 10:0.161518869358 11:0.0 12:0.189310959292 13:0.511011909709 14:0.212035482358 15:0.0 16:0.0 17:0.212831685456 18:0.0 19:0.0 20:0.187353680496 21:0.217306974447 22:0.0 23:0.0 24:0.124052888347 25:0.354480944243 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0130133781226 64:0.624642149883 65:0.0 66:0.780802687354 67:0.999512076087 68:0.0312347523777 69:0.767631148081 70:0.640891894546 71:1.0
2.5 qid:10 1:0.628091382993 2:0.439186747101 3:0.334867791425 4:0.127555391954 5:0.0 6:0.203577033386 7:0.0 8:0.0 9:0.0 10:0.124686854028 11:0.233799241604 12:0.0 13:0.295862339394 14:0.163683892432 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.144630414419 21:0.167753297865 22:0.0 23:0.0 24:0.0957644419042 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0256326007926 64:0.999671430909 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.707914386725 70:0.706298252205 71:1.0
1.0 qid:10 1:0.0 2:0.264651968275 3:0.302684748677 4:0.230592924997 5:0.0 6:0.368023827701 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.356570643244 14:0.295905543095 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.261460921358 21:0.3032621596 22:0.0 23:0.0 24:0.173121672327 25:0.494694921605 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.353216899918 32:0.254121034716 33:0.189695845001 34:0.0 35:0.15131554909 36:0.132214943034 37:0.0 38:0.139574256363 39:0.0 40:0.20403519796 41:0.18289517363 42:0.117738966639 43:0.638764187069 44:0.113863171624 45:0.0 46:0.0 47:0.37254888831 48:0.10154273914 49:0.0 50:0.0 51:0.0 52:0.0 53:0.0 54:0.0918179325796 55:0.217613267014 56:0.0 57:0.0 58:0.0 59:0.0 60:0.0 61:0.0 62:0.0 63:0.0712470499879 64:0.997458699831 65:0.0 66:0.0 67:0.999512076087 68:0.0312347523777 69:0.698000090188 70:0.71609767078 71:1.0
1.0 qid:11 1:0.0 2:0.0 3:0.0 4:0.222229277073 5:0.348260251345 6:0.0 7:0.0 8:0.0 9:0.0 10:0.217231659178 11:0.0 12:0.254610089528 13:0.343637760242 14:0.0 15:0.0 16:0.0 17:0.286243832322 18:0.0 19:0.0 20:0.251977685513 21:0.292262785133 22:0.353859660358 23:0.0 24:0.333685034677 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.363067433588 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0182635074343 64:0.986229401452 65:0.164371566909 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.659327267478 70:0.751856072903 71:1.0
3.5 qid:11 1:0.695694594984 2:0.0 3:0.0 4:0.141284531433 5:0.22141000986 6:0.0 7:0.0 8:0.0 9:0.0 10:0.13810724484 11:0.0 12:0.161870963497 13:0.43694242791 14:0.0 15:0.0 16:0.0 17:0.181982438398 18:0.169756235483 19:0.0 20:0.0 21:0.0 22:0.2249698913 23:0.0 24:0.212143667079 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.230823827124 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0163408291384 64:0.980449748302 65:0.19608994966 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.716300287647 70:0.697792159541 71:1.0
1.0 qid:11 1:0.7615869877 2:0.177510747013 3:0.203020579055 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.478327228455 14:0.0 15:0.0 16:0.0 17:0.199218821122 18:0.185834619037 19:0.0 20:0.175370407284 21:0.0 22:0.0 23:0.0 24:0.116118378334 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.0 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0316069770621 64:0.316069770621 65:0.0 66:0.948209311862 67:0.999567754464 68:0.0293990516019 69:0.705924899623 70:0.708286690608 71:1.0
1.0 qid:11 1:0.0 2:0.230576112982 3:0.263711897795 4:0.0 5:0.0 6:0.0 7:0.22584177232 8:0.365204655847 9:0.0 10:0.0 11:0.0 12:0.0 13:0.310659593649 14:0.0 15:0.0 16:0.0 17:0.258773635851 18:0.0 19:0.0 20:0.455591872876 21:0.264214962884 22:0.0 23:0.0 24:0.301662009456 25:0.0 26:0.0 27:0.401329163378 28:0.0 29:0.0 30:0.0 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.316032744249 63:0.035114749361 64:0.948098232748 65:0.0 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.505711600687 70:0.862702600512 71:1.0
3.0 qid:11 1:0.0 2:0.124399218701 3:0.142276464043 4:0.108389821903 5:0.16986000727 6:0.0 7:0.0 8:0.0 9:0.20927096692 10:0.211904580351 11:0.0 12:0.248366395482 13:0.586619037906 14:0.0 15:0.0 16:0.223745047546 17:0.418836596349 18:0.260465147094 19:0.0 20:0.122899272391 21:0.0 22:0.172591055823 23:0.0 24:0.244126664745 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.177082043301 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.00459776189447 64:0.662077712803 65:0.0827597141004 66:0.744837426904 67:0.999567754464 68:0.0293990516019 69:0.707554781106 70:0.706658497249 71:1.0
2.0 qid:11 1:0.0 2:0.135447875433 3:0.154912908457 4:0.118016586025 5:0.184946315146 6:0.0 7:0.0 8:0.0 9:0.22785760357 10:0.115362562172 11:0.0 12:0.135212668328 13:0.547474515879 14:0.0 15:0.0 16:0.24361721597 17:0.456036040432 18:0.141799326261 19:0.0 20:0.267629419404 21:0.155208425181 22:0.187919924853 23:0.0 24:0.265809049458 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.192809784442 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.00729596666416 64:0.992251466326 65:0.124031433291 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.656721175137 70:0.754133475008 71:1.0
1.5 qid:11 1:0.0 2:0.0 3:0.0 4:0.195529456192 5:0.306418391202 6:0.0 7:0.0 8:0.0 9:0.0 10:0.191132278996 11:0.0 12:0.224019863638 13:0.453526906571 14:0.0 15:0.0 16:0.0 17:0.251852958392 18:0.469865229724 19:0.0 20:0.0 21:0.0 22:0.311345057093 23:0.0 24:0.293594319475 25:0.0 26:0.0 27:0.0 28:0.0 29:0.328840817377 30:0.0 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0222167372851 64:0.999753177832 65:0.0 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.618415190071 70:0.785851546216 71:1.0
1.0 qid:11 1:0.0 2:0.0 3:0.0 4:0.242407081321 5:0.379881319782 6:0.0 7:0.0 8:0.0 9:0.0 10:0.236955693532 11:0.0 12:0.277727982066 13:0.374839119261 14:0.0 15:0.0 16:0.0 17:0.0 18:0.29125703403 19:0.0 20:0.0 21:0.0 22:0.38598913966 23:0.0 24:0.363982713718 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.396032953255 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0175008203702 64:0.700032814807 65:0.140006562961 66:0.700032814807 67:0.999567754464 68:0.0293990516019 69:0.680340179372 70:0.732896473134 71:1.0
2.5 qid:11 1:0.0 2:0.256381186659 3:0.293225384097 4:0.11169327047 5:0.175036912146 6:0.0 7:0.125558499612 8:0.203038384655 9:0.215649018509 10:0.10918144892 11:0.0 12:0.127967988595 13:0.518140892198 14:0.0 15:0.237895151464 16:0.230564232629 17:0.287734453398 18:0.134201734128 19:0.0 20:0.253289864873 21:0.0 22:0.177851196176 23:0.0 24:0.251567030147 25:0.0 26:0.0 27:0.0 28:0.0 29:0.187845386942 30:0.0 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0598681368059 63:0.00315095456873 64:0.538813231253 65:0.0598681368059 66:0.838153915282 67:0.999567754464 68:0.0293990516019 69:0.702581514977 70:0.711603270659 71:1.0
1.0 qid:11 1:0.437188888507 2:0.203800031876 3:0.233087861884 4:0.0 5:0.0 6:0.0 7:0.199615475352 8:0.322794584141 9:0.0 10:0.0 11:0.0 12:0.0 13:0.274583669008 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.402685417035 21:0.233532507602 22:0.282751475817 23:0.0 24:0.266630946058 25:0.0 26:0.0 27:0.354724065869 28:0.0 29:0.0 30:0.0 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.316097174326 63:0.0287361067569 64:0.948291522978 65:0.0 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.51711824185 70:0.855913969944 71:1.0
1.0 qid:11 1:0.752348770609 2:0.0 3:0.0 4:0.15279009539 5:0.239440625125 6:0.0 7:0.0 8:0.0 9:0.0 10:0.149354065156 11:0.0 12:0.17505299202 13:0.236262507165 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 20:0.173243125805 21:0.200940485464 22:0.243290406974 23:0.0 24:0.229419673906 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.249621060471 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.0149436936349 64:0.986283779906 65:0.164380629984 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.666362541418 70:0.74562789875 71:1.0
2.0 qid:11 1:0.0 2:0.115410162855 3:0.131995603003 4:0.10055760099 5:0.157585966425 6:0.0 7:0.0 8:0.0 9:0.194149100173 10:0.0982962046845 11:0.0 12:0.115209751514 13:0.621977252227 14:0.0 15:0.0 16:0.207577287421 17:0.51809542749 18:0.241644001932 19:0.0 20:0.114018602283 21:0.0 22:0.160119670106 23:0.0 24:0.226486134154 25:0.0 26:0.0 27:0.0 28:0.0 29:0.0 30:0.164286139973 31:0.137608013915 32:0.148502623555 33:0.110853990074 34:0.0 35:0.176850814807 36:0.0 37:0.0 38:0.163128119431 39:0.189332964171 40:0.119233585793 41:0.0 42:0.137608013915 43:0.533256343317 44:0.0 45:0.0 46:0.0 47:0.145139467048 48:0.237357181896 49:0.0 50:0.202253166348 51:0.0 52:0.375116719379 53:0.0 54:0.429250695999 55:0.0 56:0.0 57:0.239602699736 58:0.0 59:0.0 60:0.186507599775 61:0.0 62:0.0 63:0.00689065499443 64:0.992254319198 65:0.1240317899 66:0.0 67:0.999567754464 68:0.0293990516019 69:0.68319918646 70:0.730232066962 71:1.0
